donation_id,state,age,gender,donor_type,spending_on_food,entertainment
2622,OK,32,F,one-time,260.79,220.23
2623,OK,46,F,one-time,260.35,193.23
2624,TX,26,F,recurring,315.1,120
2625,TX,48,M, ,277.73,266.67
2626,MO,30, ,one-time,365.5,281
2627,OK,39,M,one-time,305.92,242.67
2628,OK,34,M,one-time,312.25,203.67
2629,AZ,39,M,one-time,239.55,205.67
2630,OK,22,M,one-time,260.57,263.67
2631,NM,35,M,one-time,228.37,151.67
2632,TX,45,M,one-time,221.21,211.67
2633,MO,32,F,one-time,266.01,222.23
2634,TX,56,M,one-time,344.84,348.67
2635,MI,44,F,one-time,257.64,252.23
2636,MI,30,M,one-time,290.7,269.67
2637,LA,50,M,one-time,195.44,141.67
2638,OK,20,M,one-time,211.28,167.67
2639,OK,26,M,one-time,386.59,410.67
2640,AR,45,F,one-time,233.49,245.23
2641,SD,54,F,one-time,305.93,309.23
2642,MO,46,F,one-time,246.56,120
2643,OK,31,F,recurring,234.82,120
2644,MO,44, ,one-time,253.38,66
2645,OK,32,F,one-time,240.3,120
2646,LA,44,F,one-time,229.58,224.23
2647,OK,25,M,one-time,387.68,356.67
2648,OK,40,M,one-time,263.82,232.67
2649,OK,48,M,one-time,209.15,213.67
2650,AR,46,F,one-time,175.01,80.23
2651,LA,38, ,one-time,263.13,178
2652,TX,40,M,one-time,279.72,319.67
2653,LA,32,F,one-time,211.82,120
2654,AZ,40,M,one-time,378.08,352.67
2655,NM,44,F,one-time,136.84,122.23
2656,TX,43,M,recurring,248.15,255.67
2657,LA,40,F,one-time,284.68,279.23
2658,TX,42,M,one-time,282.06,290.67
2659,LA,17,F,one-time,297.12,120
2660,OK,33,F,one-time,272.19,282.23
2661,AR,33,M,one-time,339.81,357.67
2662,AR,37,M,one-time,196.73,177.67
2663,AR,39,F,recurring,307.54,267.23
2664,MI,34,M, ,357.19,297.67
2665,TX,36,M,one-time,271.33,244.67
2666,OK,10,M,one-time,220.37,217.67
2667,TX,39,F,one-time,266.5,120
2668,TX,26,M,one-time,247.42,210.67
2669,TX,45,M,one-time,221.78,226.67
2670,TX,32,M,one-time,275.25,257.67
2671,OK,46,M,one-time,255.15,224.67
2672,TX,38,F,one-time,349.03,287.23
2673,SD,35,M,one-time,205.66,250.67
2674,MO,34,F,one-time,314.09,271.23
2675,OK,49,F,one-time,196.51,180.23
2676,TX,45,F,one-time,212,237.23
2677,AR,22, ,one-time,335.65,185
2678,MO,38,F,one-time,229.62,120
2679,OK,32,M,one-time,338.23,320.67
2680,TX,43,F,one-time,218.59,224.23
2681,OK,38,M,one-time,386.94,356.67
2682,MO,44,F,one-time,354.75,348.23
2683,LA,22,M,one-time,354.26,324.67
2684,TX,42,F,one-time,310.62,277.23
2685,OK,42,F,one-time,222.48,207.23
2686,AR,44,F,one-time,233.4,201.23
2687,TX,22,F,one-time,298.16,260.23
2688,OK,36,F,one-time,238.41,120
2689,MO,60,M,one-time,370.91,391.67
2690,SD,31,M,recurring,194.56,123.67
2691,SD,56,M,one-time,175.83,87.67
2692,OK,44,F,one-time,244.67,218.23
2693,MI,40,F,one-time,294.32,238.23
2694,AR,37,F,one-time,245.51,281.23
2695,TX,21,F,one-time,233.97,168.23
2696,MO,46,M,one-time,171.98,223.67
2697,OK,35,F,recurring,223.04,198.23
2698,MI,39,F,one-time,271.25,234.23
2699,MO,32,F,one-time,239.74,267.23
2700,TX,29,F,one-time,238.8,195.23
2701,MI,38, ,one-time,338.77,225
2702,TX,47,F,one-time,347.57,319.23
2703,AZ,50,M, ,343.34,314.67
2704,AR,42,F,one-time,252.3,284.23
2705,TX,43,M,one-time,177.76,118.67
2706,NM,41,F,one-time,205.33,117.23
2707,MO,34,M,recurring,231.55,217.67
2708,TX,41,F,one-time,328.58,296.23
2709,TX,37,M,one-time,361.23,255.67
2710,TX,36,F,one-time,138.35,136.23
2711,MI,36,M,one-time,242.83,245.67
2712,AR,30,F,one-time,281.46,256.23
2713,MO,34, ,one-time,265.2,148
2714,TX,40,M,one-time,322.11,270.67
2715,MI,43,F,one-time,267.25,238.23
2716,TX,33,F,one-time,248.13,173.23
2717,AR,44,F,recurring,263.65,198.23
2718,TX,59,F,one-time,301.67,289.23
2719,OK,49,M,one-time,321.6,310.67
2720,LA,43,M,one-time,221.59,206.67
2721,SD,45,F,one-time,312.4,316.23
2722,TX,41,F,one-time,404.96,349.23
2723,LA,42,F,one-time,245.66,204.23
2724,MI,42,F, ,127.98,70.23
2725,AR,46,M,one-time,157.22,164.67
2726,MI,47,M,one-time,313.37,262.67
2727,TX,40,M,one-time,303.67,277.67
2728,TX,27,M,one-time,300.76,284.67
2729,OK,34,M,one-time,274.82,178.67
2730,AZ,32,M,one-time,249.25,284.67
2731,OK,35,F,one-time,252.21,236.23
2732,NM,45,F,recurring,274.82,257.23
2733,TX,32,M,one-time,385.49,345.67
2734,TX,37,M,one-time,257.63,168.67
2735,TX,40,F,one-time,276.28,120
2736,TX,37,F,one-time,225.18,120
2737,MO,43,M,recurring,295.54,271.67
2738,TX,42,M,one-time,187.85,180.67
2739,LA,49,F,one-time,128.91,207.23
2740,AZ,44,F,one-time,384.47,304.23
2741,AZ,37,F,one-time,302.86,347.23
2742,MO,41, ,one-time,25.53,-59
2743,AR,36,F,one-time,239.24,120
2744,MI,49,M, ,188.83,216.67
2745,LA,44,F,one-time,274.85,285.23
2746,AZ,56,M,one-time,122.14,130.67
2747,TX,55,M,one-time,339.71,324.67
2748,LA,44,M,one-time,158.17,186.67
2749,OK,36,F,one-time,295.52,270.23
2750,TX,38,F,one-time,180.07,131.23
2751,OK,24,M,one-time,255.46,225.67
2752,OK,38,M,one-time,218.52,133.67
2753,MI,26,M,one-time,297.5,268.67
2754,AR,48,F,one-time,255.88,254.23
2755,OK,31,M,one-time,353.54,249.67
2756,AR,39,F,one-time,233.61,240.23
2757,AR,41,M,recurring,324.67,255.67
2758,OK,39,M,one-time,163.93,154.67
2759,TX,22,F,one-time,187.74,180.23
2760,TX,33,F,one-time,315.6,320.23
2761,TX,29,M,one-time,196,224.67
2762,LA,34,F, ,206.79,230.23
2763,TX,41,F,one-time,394.36,383.23
2764,AZ,41,F,one-time,179.7,184.23
2765,LA,50,M,one-time,321.71,219.67
2766,SD,28,M,one-time,157.46,118.67
2767,NM,34,M,one-time,199.8,232.67
2768,OK,28,F,one-time,301.06,225.23
2769,OK,43,M,one-time,254.78,247.67
2770,TX,53,F,one-time,280.87,243.23
2771,AR,25,M,one-time,320.06,273.67
2772,MO,41,M,one-time,223.82,270.67
2773,AZ,37,F,recurring,191.2,182.23
2774,MO,38,M,one-time,214.85,200.67
2775,AZ,49,F,one-time,241.36,202.23
2776,LA,40,M,one-time,283.47,286.67
2777,TX,35,M,one-time,208.7,166.67
2778,AR,34,F,recurring,389.49,120
2779,TX,48, ,one-time,325.99,193
2780,LA,24,F,one-time,205.2,120
2781,AR,31,M,one-time,446.22,407.67
2782,TX,40,F,one-time,331.85,120
2783,LA,35,F,one-time,359.76,120
2784,TX,36,F,one-time,300.9,232.23
2785,TX,30,M,recurring,359.64,298.67
2786,OK,20,M,one-time,373.53,237.67
2787,ND,40,F,one-time,321.37,120
2788,SD,36,F,one-time,292.4,280.23
2789,NM,57,F,recurring,339.98,306.23
2790,TX,60,F,one-time,283.02,264.23
2791,SD,45,F,one-time,171.64,138.23
2792,OK,28,M,one-time,282.43,245.67
2793,TX,34,F,one-time,252.85,272.23
2794,MI,17,M,recurring,268.33,244.67
2795,SD,46,M,one-time,440.17,384.67
2796,TX,25,F,one-time,306.99,120
2797,OK,31,F,one-time,270.29,120
2798,TX,38,F,one-time,217.59,186.23
2799,AR,38,M,one-time,146.47,130.67
2800,AZ,34,M,one-time,232.02,204.67
2801,AZ,48,F,one-time,258.66,199.23
2802,LA,41,M,one-time,292.35,337.67
2803,TX,52,F,one-time,243.61,120
2804,AR,42,M,one-time,299.61,258.67
2805,TX,32,M,one-time,299.98,277.67
2806,TX,31,M,one-time,355.31,287.67
2807,LA,34,M,one-time,250.22,219.67
2808,MI,21,M,one-time,426.87,381.67
2809,TX,38,M,one-time,367.23,254.67
2810,SD,42,M,one-time,340.84,310.67
2811,OK,47,F,one-time,314.51,282.23
2812,TX,42,F,recurring,354.44,303.23
2813,TX,39,M,one-time,130.09,78.67
2814,LA,39,M,one-time,178.23,130.67
2815,LA,40,M,one-time,235.5,158.67
2816,TX,45,F,one-time,430.51,378.23
2817,TX,39,M,one-time,195.96,171.67
2818,SD,21,M,one-time,188.64,108.67
2819,TX,46, ,one-time,249.92,129
2820,AR,37, ,one-time,276.97,115
2821,TX,36,F,one-time,299.92,242.23
2822,AZ,41,F,one-time,242.44,297.23
2823,OK,46,M,one-time,303.78,301.67
2824,SD,49,F,one-time,212.23,143.23
2825,TX,54,F,one-time,275.51,315.23
2826,OK,48,F,one-time,284.36,120
2827,OK,43,F, ,268.39,241.23
2828,AZ,42,F,recurring,140.59,92.23
2829,OK,38, , ,300.23,220
2830,MI,54,F,one-time,179.49,127.23
2831,AZ,48,M,one-time,253.58,256.67
2832,AR,37,F,one-time,167.16,165.23
2833,TX,29,F,one-time,277.75,229.23
2834,MI,32,M,recurring,184.74,166.67
2835,LA,44,F,one-time,263.69,276.23
2836,MO,30,M,one-time,274.12,256.67
2837,OK,37,F,recurring,225.05,158.23
2838,NM,47,F,one-time,272.28,259.23
2839,AR,35, ,one-time,259.17,145
2840,OK,45,M,recurring,283.44,182.67
2841,TX,49,M,one-time,201.91,219.67
2842,OK,51,M,one-time,279.62,257.67
2843,TX,46,M,one-time,271.29,273.67
2844,OK,29, ,recurring,270.76,134
2845,TX,40,M,one-time,327.62,236.67
2846,TX,49,M,one-time,248.14,208.67
2847,TX,48, ,recurring,216.9,157
2848,ND,48,F,one-time,237.74,164.23
2849,MI,32,M,one-time,288.18,288.67
2850,MO,33,F,one-time,262.01,120
2851,LA,42,M,one-time,296.87,212.67
2852,AR,29,F,recurring,355.92,297.23
2853,MO,39,F,one-time,207.94,120
2854,LA,47,F,one-time,233.22,187.23
2855,SD,44,F,one-time,181.34,115.23
2856,OK,39,F,one-time,230.98,267.23
2857,AR,46,M,one-time,311.49,375.67
2858,LA,37,F,one-time,192.48,120
2859,TX,46,M, ,316.91,178.67
2860,NM,44,F,one-time,168.39,143.23
2861,TX,41,F, ,243.8,162.23
2862,OK,28,F,one-time,349.25,313.23
2863,TX,30,F,one-time,292.04,120
2864,LA,31,F,one-time,161.84,120
2865,OK,40,F,one-time,413.11,348.23
2866,MO,48,F,one-time,227.07,184.23
2867,AR,38,M,one-time,371.94,256.67
2868,MI,32,F,recurring,203.71,120
2869,SD,39,M,one-time,299.1,277.67
2870,LA,42,F,one-time,239.58,120
2871,TX,34,M,one-time,185.2,203.67
2872,TX,39,F,one-time,276.08,306.23
2873,TX,34,F,one-time,167.14,153.23
2874,SD,35,M,recurring,242.28,276.67
2875,TX,34,M,one-time,224.3,155.67
2876,AR,35,F,one-time,237.68,233.23
2877,MI,37,M,one-time,306.17,289.67
2878,AR,34,M,recurring,248.94,206.67
2879,NM,39,F,one-time,419.59,120
2880,LA,44, ,one-time,300.63,213
2881,TX,30,F,one-time,197.95,183.23
2882,OK,35,F,one-time,264.67,120
2883,LA,46,F,one-time,198.94,185.23
2884,MI,45, ,one-time,253.2,157
2885,AZ,34,F,one-time,207.13,120
2886,OK,39,F,one-time,217.35,212.23
2887,TX,38,F,one-time,323.91,292.23
2888,AR,31,F,one-time,256.91,120
2889,TX,35,M,one-time,248.51,219.67
2890,TX,39,F,one-time,265.25,240.23
2891,TX,22,F,one-time,152.7,193.23
2892,OK,36,F,recurring,436.82,439.23
2893,LA,32,M,one-time,257.39,186.67
2894,TX,35,M,one-time,244.5,212.67
2895,TX,43,F,one-time,251.81,265.23
2896,AR,31,M,one-time,355.61,272.67
2897,OK,30,M,one-time,280.81,202.67
2898,LA,27,M,one-time,215.89,193.67
2899,OK,43,M,one-time,181.02,154.67
2900,MO,54,F,one-time,221.99,197.23
2901,TX,20,M,one-time,218.34,245.67
2902,MI,28,F,one-time,306,120
2903,AZ,40, ,one-time,188.98,62
2904,TX,25,M,one-time,242.61,256.67
2905,TX,36,F,one-time,292.93,120
2906,TX,36,F,one-time,331.14,120
2907,AR,37,M,one-time,280.62,252.67
2908,LA,35,M,one-time,359.81,270.67
2909,LA,44,F,one-time,221.22,195.23
2910,MO,49,F,one-time,304.95,235.23
2911,AZ,32,F,one-time,294.69,120
2912,MI,34,F,one-time,257.29,223.23
2913,AR,30,F,one-time,317.06,236.23
2914,TX,41,M,one-time,303.52,230.67
2915,AR,36,M,one-time,280.84,262.67
2916,AZ,35,F,one-time,366.5,328.23
2917,OK,38, ,recurring,238.58,45
2918,OK,41,F,one-time,236.34,240.23
2919,TX,37,F,recurring,192.11,205.23
2920,NM,41,F,one-time,410.25,356.23
2921,SD,33,F,one-time,245.12,217.23
2922,TX,42,F,one-time,352.26,120
2923,TX,35,M,one-time,324.53,204.67
2924,OK,31,M,recurring,362.84,343.67
2925,TX,37,M,one-time,318.21,202.67
2926,SD,35, ,one-time,361.66,262
2927,AR,44,F,one-time,233.98,233.23
2928,TX,50,M,one-time,294.18,271.67
2929,AR,40,M,one-time,369.6,279.67
2930,OK,33,M,one-time,168.79,112.67
2931,TX,30,F, ,281.97,120
2932,AR,26,M,recurring,310.16,341.67
2933,OK,51,F,one-time,282.89,238.23
2934,LA,37,M,one-time,233.86,204.67
2935,MI,40,F,one-time,277.58,292.23
2936,SD,41,M,one-time,225.34,225.67
2937,MI,29,F,one-time,351.42,120
2938,OK,47, ,one-time,243.39,111
2939,TX,40,M,one-time,267.42,186.67
2940,OK,51,M,one-time,248,173.67
2941,MI,28,M,one-time,332.94,354.67
2942,SD,49,F,one-time,275.19,320.23
2943,TX,31,M,one-time,309.11,282.67
2944,MO,48, ,one-time,365.96,200
2945,NM,56,M,one-time,378.31,372.67
2946,TX,41, ,one-time,261.05,148
2947,MI,31,M,one-time,376.72,302.67
2948,LA,53, ,one-time,160.28,46
2949,TX,41,M,one-time,257.72,194.67
2950,MO,50,F,one-time,83.47,120.23
2951,MO,49,M,one-time,324.12,289.67
2952,OK,37,M,one-time,224.31,171.67
2953,AR,39,M,recurring,270.33,218.67
2954,MI,33,M,one-time,250.88,211.67
2955,TX,33, ,one-time,246.91,138
2956,TX,42,M,one-time,331.63,281.67
2957,AR,28,M,one-time,379.68,362.67
2958,AR,36,F,recurring,288.4,286.23
2959,NM,22,F,one-time,314.13,250.23
2960,AR,49,F,one-time,264.58,222.23
2961,AR,36,M,one-time,208.29,154.67
2962,TX,38,F,one-time,128.69,124.23
2963,AR,26,F,one-time,291.56,120
2964,TX,28,F,one-time,390.96,120
2965,TX,33,F,one-time,238.85,182.23
2966,AR,50,M,one-time,292.47,277.67
2967,TX,40,F,recurring,196.13,120
2968,TX,47,M,recurring,255.15,239.67
2969,OK,26,M,one-time,257.63,260.67
2970,AR,50,F,one-time,152.66,120
2971,AZ,40,F,one-time,414.35,120
2972,OK,26,M,one-time,251.71,231.67
2973,OK,42,M,one-time,281.64,259.67
2974,OK,40,F,one-time,269.38,206.23
2975,AZ,29,F,one-time,252.42,170.23
2976,OK,50,F,one-time,324.16,120
2977,TX,34,M,one-time,262.17,289.67
2978,TX,33,F,recurring,257.58,120
2979,TX,37,F,one-time,266.66,219.23
2980,NM,38,F,one-time,280.17,336.23
2981,TX,46,M,recurring,262.11,246.67
2982,NM,36,M,one-time,169.15,124.67
2983,MO,47,F,one-time,298.93,120
2984,TX,38,M,one-time,349.31,295.67
2985,TX,34,F,one-time,394.31,120
2986,SD,49,F,one-time,325.54,293.23
2987,OK,32, ,one-time,149.83,124
2988,OK,43,F,recurring,236.21,211.23
2989,AR,49,M,one-time,248.81,189.67
2990,OK,57,M,one-time,178.08,162.67
2991,TX,46,M,one-time,226.24,179.67
2992,OK,43,M,one-time,263.13,229.67
2993,AR,42,M,one-time,273.94,257.67
2994,AZ,41,M,one-time,168.77,111.67
2995,SD,36,M,recurring,194.59,195.67
2996,OK,36,M,one-time,333.36,243.67
2997,NM,47,M,one-time,175.56,155.67
2998,AZ,30,F,one-time,207.38,183.23
2999,AR,42,F,one-time,248.78,266.23
3000,TX,42,F,one-time,253.16,276.23
3001,TX,43,F,one-time,285.92,120
3002,OK,38,F,recurring,229.3,242.23
3003,AZ,55,F,recurring,399.28,393.23
3004,NM,48,M,one-time,391.03,370.67
3005,MI,45,F,one-time,245.7,193.23
3006,OK,48,M,one-time,282.79,286.67
3007,AZ,42,F,one-time,297.16,120
3008,MO,55,F,recurring,312.68,120
3009,TX,36,M,one-time,315.18,243.67
3010,TX,47,F,one-time,284.01,120
3011,ND,37,M,one-time,253.98,207.67
3012,TX,33,F,one-time,262.58,230.23
3013,MI,59,M,one-time,179.23,189.67
3014,TX,43,F,one-time,237.43,290.23
3015,MI,37,M,one-time,163.76,147.67
3016,TX,41, ,recurring,226.39,115
3017,SD,48,F,one-time,296.18,120
3018,OK,39,F,one-time,351.3,120
3019,TX,42,M,one-time,293.76,279.67
3020,MO,54,M,one-time,404.3,356.67
3021,MO,46,F,one-time,172.45,128.23
3022,OK,46,F,one-time,223.9,179.23
3023,LA,40,F,one-time,207.95,193.23
3024,MI,25,M,one-time,307.55,244.67
3025,LA,40,F,one-time,248.05,214.23
3026,OK,38,M,recurring,274.85,199.67
3027,AZ,56,F,one-time,277.59,284.23
3028,OK,36,M,one-time,275.21,254.67
3029,OK,26,F,one-time,296.14,254.23
3030,MO,41,M,one-time,273.43,214.67
3031,AR,30,M,one-time,272.53,223.67
3032,LA,33,M,one-time,318.46,297.67
3033,AR,33,F,one-time,244.51,195.23
3034,MO,48,F,one-time,300.04,120
3035,AR,53,M,one-time,398.59,353.67
3036,AR,50,F,recurring,154.68,120.23
3037,TX,35,M,one-time,368.57,215.67
3038,LA,42,F,one-time,196.75,122.23
3039,LA,49,M,one-time,383.33,346.67
3040,MI,22,M,one-time,320.21,245.67
3041,TX,42,F,one-time,192.75,120
3042,LA,38,M,one-time,214.53,248.67
3043,MI,33,F,one-time,154.24,161.23
3044,TX,36,F,one-time,220.74,120
3045,TX,22,M,one-time,319.71,342.67
3046,MO,40,M,one-time,320.83,237.67
3047,TX,45,F,one-time,308.13,172.23
3048,AR,29,M,one-time,291.58,256.67
3049,OK,37,M,one-time,309.15,352.67
3050,OK,37,M,one-time,191.29,162.67
3051,OK,40,F,one-time,236.75,120
3052,OK,38,F,recurring,265.94,303.23
3053,OK,41,M,one-time,255.41,260.67
3054,TX,40,M,one-time,216.55,204.67
3055,AZ,36,M,one-time,306.75,305.67
3056,NM,42,M,one-time,237.74,250.67
3057,SD,40,F,recurring,277.04,225.23
3058,LA,42,F,one-time,360.78,325.23
3059,NM,48,F,one-time,295.97,276.23
3060,LA,43,M,one-time,229.59,155.67
3061,TX,29,F,one-time,309.91,120
3062,TX,36,M,one-time,279.55,183.67
3063,SD,28,F,one-time,322.17,257.23
3064,OK,41,F,one-time,247.99,252.23
3065,AR,45,M,one-time,329.25,275.67
3066,TX,59,F,one-time,256.18,259.23
3067,LA,34,M, ,234.1,263.67
3068,TX,40,F,one-time,340.99,387.23
3069,TX,41,F,one-time,250.85,256.23
3070,TX,38,F,one-time,344.74,120
3071,AR,38,F,one-time,290.1,120
3072,AR,40, ,one-time,197.46,177
3073,TX,42,F,one-time,195.38,169.23
3074,OK,29,F,recurring,340.75,120
3075,MI,44,M,one-time,358.44,279.67
3076,NM,29,M,recurring,251.69,287.67
3077,TX,39,M,one-time,251.4,197.67
3078,AR,38,M,one-time,296.83,272.67
3079,LA,50,F,one-time,127.53,154.23
3080,AR,52,M,one-time,198.84,145.67
3081,OK,28,F,one-time,274.98,310.23
3082,MO,43,F,one-time,123.92,128.23
3083,TX,34,M,one-time,214.11,178.67
3084,AZ,38,F,one-time,293.53,120
3085,AR,56,F,one-time,363.03,292.23
3086,OK,40,M,recurring,175.39,174.67
3087,TX,63,M,recurring,219.73,285.67
3088,MO,40,M,one-time,271.32,261.67
3089,TX,28,F,one-time,229.5,120
3090,LA,64,M,one-time,195.66,141.67
3091,MO,41,F,recurring,455.56,120
3092,LA,44,F,recurring,253.99,186.23
3093,TX,41,M,one-time,263.96,245.67
3094,AZ,32,F,one-time,349.3,296.23
3095,TX,47,M,one-time,430.08,326.67
3096,TX,50,M,one-time,237.07,229.67
3097,TX,37,M,one-time,283.02,261.67
3098,LA,37,M,one-time,284.97,235.67
3099,OK,41,F, ,346.85,345.23
3100,AR,46,M,one-time,238.88,191.67
3101,AR,37,F,one-time,253.89,297.23
3102,AR,37,M,one-time,272.2,188.67
3103,LA,41,M,one-time,131.69,94.67
3104,TX,39,F,one-time,346.69,372.23
3105,OK,41,F,one-time,272.24,262.23
3106,AR,40,M,one-time,279.37,196.67
3107,TX,45,F,one-time,284.21,286.23
3108,MO,41,M,one-time,263.07,263.67
3109,MO,37,M,one-time,183.9,187.67
3110,MO,62,M,one-time,181.03,175.67
3111,AZ,37,M,one-time,247.27,228.67
3112,OK,46,F,one-time,242.29,272.23
3113,MI,41,F,one-time,300.78,120
3114,OK,48,F,one-time,281.99,258.23
3115,MO,27,F,one-time,190.89,184.23
3116,NM,39,M,one-time,217.78,211.67
3117,NM,37,M,one-time,398.58,421.67
3118,AZ,43,M,one-time,245.82,195.67
3119,AR,40,F,one-time,213.11,156.23
3120,NM,35,F,one-time,248.99,276.23
3121,TX,54,M,one-time,257.39,194.67
3122,AR,38,F,one-time,232.28,187.23
3123,MI,46,M,one-time,283.64,189.67
3124,AZ,38,F,recurring,245.59,120
3125,TX,39,F,one-time,250.07,120
3126,MI,52, ,one-time,261.06,116
3127,LA,30,M,one-time,316.42,281.67
3128,TX,51,F, ,183.33,163.23
3129,MO,57,M,one-time,246.22,162.67
3130,AR,35,M,one-time,234.04,231.67
3131,TX,30,F,one-time,278.22,120
3132,TX,49,M,one-time,164.24,151.67
3133,MI,34,F,one-time,433.23,120
3134,TX,47, ,one-time,248.81,52
3135,OK,26,F,one-time,137.16,137.23
3136,NM,47,F,one-time,343.67,283.23
3137,TX,39,F,one-time,333.81,120
3138,OK,35,F,recurring,333.02,120
3139,MI,22,M,one-time,271.86,249.67
3140,LA,35, ,one-time,263.18,174
3141,MI,31,F,one-time,203.95,120
3142,TX,63,F,one-time,366.68,383.23
3143,LA,61,F,one-time,112.23,141.23
3144,LA,42,M,one-time,155.31,147.67
3145,AZ,36,F,one-time,386.81,264.23
3146,AZ,36,M,one-time,315.63,297.67
3147,NM,46,F,one-time,210.88,200.23
3148,AZ,44,F,one-time,318.49,271.23
3149,OK,42,F,one-time,463.36,408.23
3150,LA,26,F,one-time,293.57,272.23
3151,OK,39,F,recurring,282.05,120
3152,MI,38,F,recurring,375.91,120
3153,MI,43,M,one-time,174.77,174.67
3154,TX,32,F,one-time,175.16,120
3155,OK,46,M,one-time,203.95,238.67
3156,MI,22,F,one-time,162.63,150.23
3157,AR,30,F,one-time,152.48,120
3158,TX,51, ,one-time,245.44,190
3159,MO,36,M,one-time,319.65,305.67
3160,LA,22,F,one-time,293.79,120
3161,MO,36,F,one-time,177.35,120
3162,AR,24,M,one-time,311.56,266.67
3163,AZ,46,M,one-time,153.49,108.67
3164,OK,58, ,one-time,136.68,54
3165,MI,56,F,one-time,244.13,255.23
3166,OK,22,M,one-time,225.07,241.67
3167,TX,37,F,one-time,169.1,167.23
3168,NM,30,F,one-time,118.76,65.23
3169,MI,36,F,one-time,244.14,181.23
3170,MI,36,M,one-time,125.37,143.67
3171,TX,32,F, ,249.98,303.23
3172,LA,39,M,one-time,268.52,271.67
3173,SD,61,F,one-time,206.95,178.23
3174,TX,41,M,one-time,260.73,199.67
3175,TX,51,F,one-time,357.11,332.23
3176,MO,43,M,one-time,217.12,225.67
3177,TX,38,F,one-time,336.76,278.23
3178,LA,50,M,recurring,324.8,296.67
3179,MI,45,M,recurring,269.91,324.67
3180,OK,43,F,one-time,274.03,193.23
3181,LA,30,F,one-time,256.38,202.23
3182,MI,64,F,one-time,259.69,264.23
3183,TX,47,F,one-time,264.6,257.23
3184,AR,41,M,recurring,74.04,70.67
3185,TX,32,F,one-time,250.2,247.23
3186,MI,37,M,one-time,345.04,291.67
3187,TX,52,F, ,258.29,271.23
3188,MI,46,M,one-time,400.81,283.67
3189,AR,40,M,one-time,239.06,217.67
3190,MO,48,M,one-time,210.8,200.67
3191,OK,44,F,one-time,264.64,120
3192,NM,54,F,recurring,358.2,268.23
3193,TX,28,M,one-time,294.92,228.67
3194,AZ,36,F,one-time,322.37,269.23
3195,TX,44,F,one-time,288.14,313.23
3196,LA,36,M,one-time,334.01,347.67
3197,NM,21,M,one-time,303.72,274.67
3198,OK,29,M,one-time,321.88,278.67
3199,OK,47,F,one-time,183,170.23
3200,AR,33,F,one-time,301.47,233.23
3201,AR,35,M,one-time,147.81,128.67
3202,OK,40,F,one-time,183.01,120
3203,MI,44,M,one-time,256.69,236.67
3204,AR,38,F,one-time,334.01,120
3205,AR,39,M,one-time,202.83,137.67
3206,MI,47,M,one-time,336.91,273.67
3207,SD,44,F,one-time,268.6,120
3208,MO,38,M,one-time,366.29,318.67
3209,MO,47,M,recurring,131.97,89.67
3210,OK,57,M,one-time,223.79,183.67
3211,MO,36,F,one-time,318.44,120
3212,MI,39,F,one-time,312.54,249.23
3213,TX,27,M,one-time,176.6,144.67
3214,TX,41,F,one-time,212.27,120
3215,OK,51,M,one-time,375.2,303.67
3216,LA,59,F,one-time,257.35,277.23
3217,MI,39,M,one-time,283.62,269.67
3218,TX,50,M,one-time,280.77,230.67
3219,OK,33,F,one-time,413.7,120
3220,OK,41,F,one-time,362.21,120
3221,MO,42,F,recurring,276.18,120
3222,TX,22,F,one-time,395.65,120
3223,AR,64,F,one-time,230.09,214.23
3224,OK,31,F,one-time,226.89,257.23
3225,LA,37,M,one-time,220.58,191.67
3226,TX,34, ,one-time,227.13,69
3227,OK,46, ,recurring,285.95,148
3228,TX,43,M,one-time,302.58,265.67
3229,OK,40,M,one-time,288.36,309.67
3230,TX,40,F,one-time,250.39,120
3231,TX,44,M,one-time,250.51,189.67
3232,TX,41,F,one-time,204.7,120
3233,AR,45,F,one-time,352.98,326.23
3234,MO,23,F,one-time,296.91,120
3235,SD,39,F,one-time,414.5,312.23
3236,TX,46,M,one-time,302.93,282.67
3237,TX,39,F,one-time,294.24,120
3238,ND,36,F,one-time,429.94,120
3239,OK,48,M,one-time,268.62,218.67
3240,MO,44, ,one-time,229.53,84
3241,AR,32,M,one-time,283.51,259.67
3242,TX,34,F,one-time,296.94,299.23
3243,LA,31,F,one-time,347.31,350.23
3244,OK,40,M,one-time,194.7,131.67
3245,MI,45,F, ,232.83,159.23
3246,TX,35,F,one-time,271.37,308.23
3247,TX,49,M,one-time,194.15,171.67
3248,LA,22,M,one-time,117.34,102.67
3249,TX,39,F,one-time,223.91,223.23
3250,TX,31,F,one-time,357.4,120
3251,TX,40,M,one-time,204.91,165.67
3252,OK,35,F,one-time,203.43,163.23
3253,OK,36,F,one-time,347.73,120
3254,MO,39,M,one-time,191.41,160.67
3255,AR,39,F,one-time,271.81,206.23
3256,AR,49,F,one-time,37.64,84.23
3257,MO,38,F,one-time,330.45,300.23
3258,MO,42,F,recurring,293.36,278.23
3259,TX,52,M,recurring,249.17,181.67
3260,LA,41,F,one-time,305.37,120
3261,OK,42,M,one-time,300.34,306.67
3262,OK,28,F,one-time,197.61,150.23
3263,MO,55,M,one-time,112.45,99.67
3264,TX,50,M,one-time,159.43,131.67
3265,TX,35,F,recurring,162.77,151.23
3266,AR,34,M,one-time,233.3,196.67
3267,NM,47,F,recurring,368.18,120
3268,OK,37, ,one-time,300.34,211
